qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,day_of_week,log_qty,log_price,product_category_name_computers_accessories,product_category_name_consoles_games,product_category_name_cool_stuff,product_category_name_furniture_decor,product_category_name_garden_tools,product_category_name_health_beauty,product_category_name_perfumery,product_category_name_watches_gifts,price_per_customer,comp1_gap,comp2_gap,comp3_gap,price_change,discount_flag,quarter,price_freight_interaction,comp1_discount_interaction,comp2_discount_interaction,comp3_discount_interaction
-0.4023386131923794,313.92,16.33375,-1.0775957545853312,39,161,2,350,4.0,15,23,8,1,1,2018,9.293873313,3800,74.0,3.9,17.25571429,39.24,4.0,16.33375,39.24,4.0,16.33375,39.99,0,2.19722457733622,3.694861525791484,False,False,False,False,False,False,False,False,19.62,-75.07759575458533,-40.317595754585334,-40.317595754585334,-41.067595754585334,1,1,-17.60117965645815,-75.07759575458533,-40.317595754585334,-40.317595754585334
-0.6156699692245233,419.4,32.68,-0.4288657618549261,36,450,1,9000,4.1,21,23,8,1,1,2017,9.107142857,19656,69.9,4.1,32.68,69.9,4.1,32.68,69.9,4.1,32.68,69.85,1,1.9459101490553128,4.2612704335380815,False,False,False,False,True,False,False,False,19.063636363636363,-70.32886576185493,-70.32886576185493,-70.32886576185493,-70.27886576185492,1,1,-14.015333097418985,-70.32886576185493,-70.32886576185493,-70.32886576185493
-0.9356670032727392,247.9,34.21666667,-0.1594432165644917,36,450,1,9000,4.1,17,20,10,2,1,2017,7.678571429,19656,82.63333333,4.1,34.21666667,82.63333333,4.1,34.21666667,82.63333333,4.1,34.21666667,69.9,2,1.3862943611198906,4.426442164664411,False,False,False,False,True,False,False,False,13.772222222222222,-82.7927765465645,-82.7927765465645,-82.7927765465645,-70.0594432165645,1,1,-5.455615393979835,-82.7927765465645,-82.7927765465645,-82.7927765465645
0.8776495230004837,1956.0,39.8975,0.1569851408978279,36,450,1,9000,4.1,34,23,8,1,1,2017,19.04761905,19656,59.9,4.1,19.7325,59.9,4.2,26.24666667,97.58823529,4.1,39.8975,82.63333333,3,3.044522437723423,4.590951936944046,False,False,False,False,True,False,False,False,55.885714285714286,-59.74301485910217,-59.74301485910217,-97.43125014910217,-82.47634818910217,1,1,6.263314658971089,-59.74301485910217,-59.74301485910217,-97.43125014910217
-0.4023386131923794,712.0,40.80125,-0.0247319438134802,36,450,1,9000,4.1,26,22,8,1,1,2017,7.619047619,19656,59.9,4.1,17.67,59.9,4.2,16.26,89.0,4.1,40.80125,97.58823529,4,2.19722457733622,4.499809670330265,False,False,False,False,True,False,False,False,26.37037037037037,-59.92473194381348,-59.92473194381348,-89.02473194381348,-97.61296723381348,1,1,-1.009094222519759,-59.92473194381348,-59.92473194381348,-89.02473194381348
-0.1890072571602356,890.0,39.156,-0.0247319438134802,36,450,1,9000,4.1,74,21,10,1,1,2017,9.523809524,19656,59.9,4.1,16.62642857,59.9,4.2,16.11157895,59.9,4.1,15.39230769,89.0,5,2.3978952727983707,4.499809670330265,False,False,False,False,True,False,False,False,11.866666666666667,-59.92473194381348,-59.92473194381348,-59.92473194381348,-89.02473194381348,1,1,-0.9684039919606307,-59.92473194381348,-59.92473194381348,-59.92473194381348
-0.5090042912084514,683.0,39.5,0.1515917114569354,36,450,1,9000,4.1,113,23,8,1,1,2017,6.666666667,19656,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,89.0,6,2.079441541679836,4.588363067637812,False,False,False,False,True,False,False,False,5.991228070175438,-59.74840828854306,-59.74840828854306,-59.74840828854306,-88.84840828854307,1,1,5.987872602548948,-59.74840828854306,-59.74840828854306,-59.74840828854306
-0.2956729351763075,891.0,39.01888889,0.1868564425956538,36,450,1,9000,4.1,115,21,9,1,1,2017,8.571428571,19656,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,97.33333333,0,2.302585092994046,4.605170185988092,False,False,False,False,True,False,False,False,7.681034482758621,-59.713143557404344,-59.713143557404344,-59.713143557404344,-97.14647688740435,1,1,7.290930772020478,-59.713143557404344,-59.713143557404344,-59.713143557404344
0.2376554549040521,1386.0,45.77642857,0.1868564425956538,36,450,1,9000,4.1,146,22,9,2,1,2017,13.33333333,19656,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,99.0,1,2.70805020110221,4.605170185988092,False,False,False,False,True,False,False,False,9.428571428571429,-59.713143557404344,-59.713143557404344,-59.713143557404344,-98.81314355740435,1,1,8.553620597324251,-59.713143557404344,-59.713143557404344,-59.713143557404344
0.5576524889522679,1683.0,32.86352941,0.1868564425956538,36,450,1,9000,4.1,339,22,8,4,1,2017,16.19047619,19656,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,99.0,2,2.8903717578961645,4.605170185988092,False,False,False,False,True,False,False,False,4.95,-52.22008799740434,-53.46142480740434,-53.598857847404346,-98.81314355740435,1,1,6.140762196690245,-52.22008799740434,-53.46142480740434,-53.598857847404346
